,Accel_x,Accel_y,Accel_z,Gyro_x,Gyro_y,Gyro_z,Motor_Temperature,RPM,Label
0,0.9888052856445312,-10.881646545410156,7.465120776367187,23.53435114503817,-25.17557251908397,-15.732824427480915,75.55000000000001,0.0,1
1,1.5203180541992187,-4.472368701171875,3.801992236328125,-7.603053435114504,-16.755725190839694,-10.099236641221374,76.03000000000003,0.0,1
2,1.24498486328125,1.9608511596679685,9.651026892089844,-20.3206106870229,36.98473282442748,12.763358778625955,76.03000000000003,,1
3,4.604049792480469,-2.887407202148437,7.955932116699218,-30.076335877862597,28.0381679389313,28.03053435114504,76.03000000000003,,1
4,1.917755529785156,-6.655880615234374,7.141903552246093,15.15267175572519,-20.48854961832061,-25.6793893129771,76.03000000000003,,1
5,2.808398547363281,1.6232687255859375,6.5026517089843745,-22.580152671755727,29.801526717557252,8.717557251908397,76.03000000000003,,1
6,5.410895751953125,-0.8379705810546875,15.224728356933593,-16.236641221374047,8.603053435114504,13.236641221374045,76.03000000000003,,1
7,0.22266075439453123,-6.746860278320312,8.379705810546875,19.061068702290076,-21.51145038167939,-14.389312977099237,76.03000000000003,,1
8,-0.4333505004882812,3.172317199707031,8.429984045410155,-21.435114503816795,14.572519083969466,-7.137404580152672,76.03000000000003,,1
9,0.12210428466796874,-1.6136919189453125,9.354145886230468,-8.49618320610687,24.48854961832061,16.72519083969466,76.03000000000003,,1
10,4.900930798339844,-7.905653881835937,8.825027319335938,2.954198473282443,-21.69465648854962,-4.847328244274809,76.03000000000003,,1
11,-17.1233302734375,-2.5474305664062498,-6.904877587890625,45.3206106870229,18.442748091603054,-12.923664122137405,76.03000000000003,,1
12,2.269703173828125,-0.24899697265624998,3.871424084472656,-82.92366412213741,64.16793893129771,40.43511450381679,75.49000000000001,,1
13,4.2880151733398435,1.7262193969726563,8.602366564941406,7.793893129770993,13.312977099236642,6.541984732824427,75.49000000000001,,1
14,4.050989208984375,-11.02529864501953,6.411672045898437,4.923664122137405,2.015267175572519,5.6183206106870225,75.49000000000001,,1
15,-10.096348400878906,-8.317456567382813,5.88015927734375,38.908396946564885,-52.80916030534351,-32.70992366412214,75.49000000000001,,1
16,-9.270348828125,7.122749938964843,7.742848168945312,11.022900763358779,21.770992366412212,-11.404580152671755,75.49000000000001,,1
17,-1.2306196533203124,-1.5705962890624998,5.6024318847656245,-68.63358778625954,76.94656488549619,45.3587786259542,75.49000000000001,,1
18,13.357251062011718,2.518700146484375,12.66053837890625,-39.81679389312977,11.053435114503817,18.412213740458014,75.49000000000001,,1
19,9.775525378417969,-12.229582080078124,17.66441984863281,17.557251908396946,-65.31297709923665,8.083969465648854,75.49000000000001,,1
20,-14.336479541015624,-7.381323718261719,9.600748657226562,41.79389312977099,-57.19847328244275,-25.984732824427482,75.49000000000001,,1
21,12.356474768066406,-2.7174188842773437,7.232883215332031,-53.93893129770992,78.73282442748092,10.740458015267176,75.49000000000001,,1
22,3.4763808105468748,-6.021417175292968,12.701239807128905,-21.106870229007633,6.694656488549619,16.15267175572519,75.49000000000001,,1
23,9.402029919433593,-8.760383874511719,4.0988732421875,-18.389312977099237,9.061068702290076,4.3893129770992365,75.61000000000001,,1
24,2.1978771240234374,-7.015010864257812,6.845022546386718,-22.50381679389313,-17.0,6.519083969465649,75.61000000000001,,1
25,7.524975817871093,3.0645781249999997,-9.823409411621093,48.51908396946565,126.38931297709924,0.7480916030534351,75.59000000000003,,1
26,-2.913743420410156,-1.8171990600585937,3.0502129150390624,-89.74045801526718,16.9618320610687,39.64885496183206,75.59000000000003,,1
27,5.506663818359375,5.200206005859375,15.380351464843748,-42.61068702290076,50.908396946564885,53.35114503816794,75.59000000000003,,1
28,0.4836287353515625,-5.442020373535156,12.416329809570312,17.572519083969464,33.11450381679389,22.938931297709924,75.59000000000003,,1
