,Gyro_x,Gyro_y,Gyro_z,Motor_Temperature,RPM,Label,Audio
0,-4.300502699683485,-0.13665983988084152,1.6367529324148204,23.826097560975636,,1.0,"[3.4293235307045786, 5.1074145042672425, 5.235251081090362, 5.192704213345299, 5.0247121452159105, 4.9675550944568005, 5.029998538954886, 5.089333422021665, 5.011966000331192, 5.03934531568186, 5.152907499786937, 5.206932079934453, 5.3184835020220005, 5.008319833867431, 4.982863855615176, 5.245689024660203, 5.221099787704641, 5.080333346190944, 5.043117451596332, 5.04464724499445, 5.097135953937524, 5.397394330282559, 5.557443643465225, 5.306407575267901, 5.200680215567609, 5.123575324037289, 5.0881068066547686, 4.89544182034002, 5.241892133434224, 5.023940578108653, 5.0374755843005765, 5.077459683331382, 5.030744412331483, 5.108474203186861, 4.970990251842529, 5.054511216152224, 4.951923319962364, 5.081204111960209, 5.227504955529391, 5.264299426831009, 5.023061746268331, 5.095118781269013, 5.19552858874252, 5.192250692017965, 5.369240750348977, 5.157362397172195, 5.230440126361329, 5.060435077079816, 5.08565742875991, 5.270476742919594, 5.168539620134433, 4.835621990610725, 4.759628283976446, 4.99247031095989, 5.191457706112834, 5.345710783739354, 5.445280704693727, 5.324286098494473, 5.005334188598355, 5.176889921583909, 5.52946648881435, 5.383350633476847, 5.221685347102458, 5.099530131202098, 4.919160722547375, 4.884766189795437, 4.837660467628028, 5.30195802755523, 5.474915911157763, 5.243985874614613, 5.170648786014924, 5.2113345660579435, 5.423353155021421, 5.1817847386073, 4.9762159032704965, 5.118204759125716, 5.398751348355739, 5.3520966614361605, 5.317136989164792, 5.1192362402172895, 5.166337936880059, 5.296699011358994, 5.3532735870444315, 5.2928316856354085, 5.351325285872468, 5.140943757344304, 5.145484214217948, 5.320350738095811, 5.304103106828145, 4.936639370810612, 5.496656113857857, 5.351298331354037, 5.091768528340772, 4.941698905930965, 5.068060385311682, 5.140746128275584, 5.236159858197261, 5.304188172531446, 5.2658526639242655, 5.3390934607670495, 5.259098037781076, 4.938764675210561, 5.034624776123571, 4.978568458770801, 5.082543596025172, 4.908232912324048, 4.8228568679362676, 5.003058209087017, 5.153279057971137, 5.266926906221075, 5.053728746443087, 4.983734785450736, 5.07276619724665, 5.087300774736247, 4.9831205139126356, 5.0818048484333085, 5.028973580676188, 4.997756246783762, 5.267901858669447, 5.7123873456566026, 5.488299011712378, 5.223253921232487, 5.269799024364701, 5.60268971973395, 5.090455853697846, 5.039283143929973, 5.166447914680324, 5.203317647625899, 5.004224388604373, 5.015017400783206, 5.218830555407216, 5.278396072201397, 5.345257838166307, 5.133152300838206, 4.798511584670492, 4.83597273535192, 5.157722193689116, 5.370534683900367, 5.497149205799432, 5.462670426704878, 5.065337400506273, 4.974959542712766, 5.379813595915807, 5.037193713390658, 5.094677450614517, 5.3498639645920525, 5.241276972709228, 5.276590225999915, 5.157672969900679, 5.277989104113703, 5.48252823233327, 5.5212078690725495, 5.457322583273419, 5.450872029689579, 5.3439191864360405, 5.399596202968407, 5.135859503902122, 5.219890452397625, 5.360225978632732, 4.840829305636484, 5.107262738045629, 5.403865000687393, 5.244492265473907, 5.102887047280064, 5.321794853578758, 5.121388517266438, 5.098770956676785, 5.01387512739741, 5.076960262700883, 5.065186736371758, 5.109697212577496, 5.223001968271176, 5.44813660824972, 5.560603116109749, 5.058292375164044, 5.23585388002133, 5.393684419306733, 4.909261202723018, 5.138669554322862, 5.054564165435041, 5.090077271534321, 5.372534560791811, 5.421058674102072, 5.404294044873494, 5.25599170922043, 5.108272413201081, 5.096449246752813, 5.192658591547798, 5.043501272423184, 5.1159838982707075, 5.280305840394481, 5.3831733517703535, 5.316613398570602, 5.3217018257259445, 5.138619865090861, 4.98924630235374, 5.229471583042755, 4.976537295662878, 4.573488779438312, 4.895549959498778, 5.249532904075506, 5.117590104510214, 5.202736482013913, 5.2982337166193645, 5.272422984570531, 5.354543470155541, 5.511086983097163, 5.361457162124234, 4.993079896061523, 4.994356703588918, 4.9563239145542, 5.039006465616439, 4.9959324991468, 5.043787082196668, 4.955323643236037, 5.089859527877517, 5.24035070437398, 5.222760797352838, 5.156276322966167, 5.408893790430616, 5.401275518047539, 5.081502896564369, 5.04786921040163, 5.154589686243825, 5.219845231013221, 5.34871565386762, 5.405212979449634, 5.241289936279556, 5.1204135266018875, 5.326497395103355, 5.263543488740273, 5.149727998104791, 5.32015586856261, 5.664330767684112, 5.465973194020647, 5.363922721180747, 5.473184226368408, 5.239322747201628, 5.096303081208467, 5.280401385014563, 5.170042432474318, 5.240713971964072, 5.145499540425412, 5.563532143704494, 5.604890996238248, 5.3877603341962885, 5.400158127251058, 5.391245916320683, 5.205608366571147, 5.244000358533283, 5.454484778176615, 5.196002640240788, 5.173918551472538, 5.321156648580217, 5.47276677210025, 5.193313659728854, 5.25057564641098, 5.368091293623316, 5.248172035768816, 5.037531450776922, 5.307652161862066, 5.170270977131239, 5.044085335680026, 5.167888531564914, 5.272069388446831, 5.215682250838471, 5.373491166760726, 5.332956017250968, 5.344592589776908, 5.3111272231055615, 5.111473727694567, 5.0387420088905355, 5.080023936854032, 4.939693101904234, 4.9985739525583055, 5.359994844809602, 5.347971774091676, 5.209903038340818, 5.417887570387388, 5.379356504186796, 5.271561697647634, 5.241504086897304, 5.127409534286701, 5.115534470725038, 4.938023700122534, 4.872019252580487, 5.200508323503036, 5.106580300760726, 5.01524449838888, 4.93370030517689, 4.880287233483535, 4.830528241964066, 5.042107223279546, 5.119614058634781, 4.755991130057494, 4.862289672213506, 5.194679423231477, 5.085046394982156, 5.086958000900666, 5.103832098296536, 5.120050424004911, 4.954719227173675, 4.853843371558123, 5.168761861926732, 4.745911239721412, 4.828229781584231, 4.9735085724987655, 4.979775150048283, 5.344199283567692, 5.2447007504301855, 5.177375178222802, 4.938249778227914, 5.134303231458731, 5.340965139311996, 5.182734375626089, 5.269314861608788, 5.533415818481587, 5.151722729003676, 5.133713161923989, 4.95634051248977, 4.962485865912474, 4.828525376621093, 5.074680747496659, 5.217152340573761, 4.87581978388508, 4.811497259986735, 4.884339560958066, 4.827515156185247, 4.861792375288125, 4.876757929620751, 3.5537756774656524]"
1,-0.5415829650462033,-8.597428686219365,-2.1161108879067907,23.810000000000013,,1.0,"[3.6600818356847724, 4.866245027025189, 5.016668831015589, 5.494748444647785, 5.627113672905876, 5.399902976004867, 5.276017222485336, 5.252186777783982, 5.142237476293161, 5.1721898019647865, 5.278113373933802, 5.38878518919992, 5.447306842480458, 5.045170589623188, 5.302998654246222, 5.285396638095867, 5.415316217699599, 5.229635581174019, 5.275779987175391, 5.385938101169972, 5.249940444775674, 5.267722475573938, 5.45999861139121, 5.707777341203203, 5.595741410183451, 5.227970414642161, 5.285255201096803, 5.490663005808506, 5.568877935126663, 5.433744481609941, 5.568068578303016, 5.40746605343791, 5.495312381022741, 5.587342940349006, 5.560535161993349, 5.5307672468307665, 5.36685748712696, 5.383593506965512, 5.312642230355851, 5.301626181621156, 5.442058391477293, 5.266474914607436, 3.579175771796195]"
2,-6.93965830607052,2.8996728462377326,7.787713558705925,23.829047619047657,,1.0,"[3.776598360958341, 5.211351139105633, 5.5283732678071855, 5.375457670193915, 5.397124716805959, 5.402312060124531, 5.1018913021836205, 4.955346635737888, 5.091275617652195, 5.128390874584825, 5.070504662717917, 5.079829513510979, 5.29637727053507, 5.048048087222788, 5.014456800551461, 5.036929444659191, 4.979581086650268, 5.136304794315709, 5.184174249955268, 5.067020280017361, 4.994380444865064, 5.262863922024792, 5.172665527072541, 5.07684623394597, 5.272094372636065, 5.110954389857813, 5.031030845054354, 5.325338772357898, 5.281159194015911, 5.182223110967263, 5.222298243724447, 5.240650476448261, 5.383660652296444, 5.160992754211977, 4.716168400254084, 4.785439831924058, 5.017289942002078, 5.144494499543629, 5.190958238950058, 5.31351922521797, 4.64033074127131, 4.9381043944698035, 4.171153550326001]"
3,-4.66230461650309,2.8742275536168664,-0.35877862595419896,23.85285714285716,,1.0,"[3.567332073312465, 5.28027796143357, 5.311601366257493, 5.176582928395802, 5.34360350342695, 5.473249558250548, 5.2624911063711295, 5.250089802185019, 5.514589917406456, 5.28500172196613, 5.050227515280156, 5.014941861850481, 4.8860322825967994, 4.908361307122553, 5.011813925368631, 4.955496466820425, 4.877479787824672, 4.984556892092402, 4.976723986912213, 5.075366300638567, 5.5908437936051705, 5.513913251298951, 5.064987093470368, 5.219257183258783, 5.354411246611002, 5.525421248531583, 5.624419974846966, 5.654589512772292, 4.943643570520021, 4.617861853503159, 4.810890325547666, 5.078912809026493, 4.920549538647366, 4.74266765690402, 5.091272218042497, 4.965420025233684, 5.238952232246918, 5.3280939283827955, 5.276820469658893, 5.220359548866575, 5.335144988669686, 5.4660031504615985, 5.27572370985046, 5.021659905334625, 3.5621640613162175]"
4,-6.1797362942401115,-10.024635669673838,-2.1582234559333795,23.84545454545456,,1.0,"[3.5422192483491743, 5.0647968787372015, 5.386242765904129, 5.393013022423918, 5.0059811912798065, 5.227350578445873, 5.224209299509312, 5.089274706078828, 5.065934991287177, 5.007043121858236, 5.200646764238307, 5.066593965880596, 4.794456176125097, 4.958490559606506, 5.154330540487609, 4.987300448912009, 5.13710653706724, 5.462360114705524, 5.293965227543527, 4.99842833050515, 4.945745469637781, 4.800588036901016, 4.797300815033792, 4.882725494056826, 4.845928811446881, 4.7585225979918615, 4.8656084668893484, 5.013123247840456, 5.147729834080839, 5.474363543174166, 5.784718648184123, 5.417356945510408, 5.0623396635529145, 5.276290656746662, 5.533305476950058, 5.450076902557161, 5.416798392188108, 5.284589210721301, 5.057126716447501, 5.1799269409273325, 5.2993706736187915, 5.123913043790359, 3.728783668720347]"
5,-10.290076335877862,1.293199167244969,1.6637751561415686,23.803636363636393,72.14250638339226,1.0,"[3.702293094797573, 4.809296243940367, 4.945011213623625, 5.081376884734318, 5.247425462594914, 5.650563448296059, 5.966761813797136, 5.784020498305453, 5.398020544091571, 5.487325487780486, 5.432532190705858, 5.201942351799285, 5.1682957258902436, 5.250907875331235, 5.21924252960557, 5.416697753404967, 5.400141925215156, 5.501047211685508, 5.530205952697288, 5.495527265751376, 5.5775670050515735, 5.410736386542282, 5.2925922470921165, 5.733098532291908, 5.981145151383713, 6.145482444442059, 5.860230088436814, 5.542776054154373, 5.735472409428798, 5.811483877753742, 5.760577768253841, 5.689881004019643, 5.738217899790816, 5.6082831872400645, 5.582988776678521, 5.63692338841057, 5.3396418783532225, 5.4327703290098315, 5.358481110223884, 5.5750948152589475, 5.301875705735395, 5.470433528061237, 5.429062992502226, 5.3812360051301, 3.890711758803748]"
6,-1.2728177895784933,-3.108197809492201,-0.2804513773647529,23.886521739130455,,1.0,"[3.868329811216518, 5.27121701293996, 5.385671490490714, 5.600531952992329, 5.4549823839673115, 5.791075763637275, 5.531147979933314, 5.366238975735443, 5.453620759140893, 5.0817101436494285, 5.059795086716569, 5.169254695660579, 4.914749439362751, 4.998142625491768, 4.759512139814228, 4.708113446714365, 4.989491781736026, 5.339923066329706, 5.411734921605875, 5.20407181425138, 5.289568147464734, 5.380439950902174, 5.459397031039754, 5.293918879975177, 5.199214521614113, 5.224242861084836, 5.487576064021207, 5.362347501033681, 5.136400737758799, 5.064160537584259, 5.115332703713689, 5.095483644019134, 5.362130822263694, 5.319063963095695, 5.296927405891214, 5.366244144997033, 5.565273432021265, 5.681406767104956, 5.534561309574689, 5.277459518025537, 5.207523796665402, 5.084588203778951, 3.74674778846889]"
7,-6.54525627044711,-0.9203925845147218,-0.5514358415121773,23.88238095238097,,1.0,"[3.6015266081836046, 5.104377446938526, 5.616224120669609, 5.433047629197349, 5.253988958991285, 5.273819580973333, 5.224874328959907, 5.229606704830317, 5.334847229807599, 5.483698882588792, 5.536544187189315, 5.63120080312277, 5.924468681484465, 5.673215650116658, 5.370764767425506, 5.644102643628284, 5.765846613227485, 5.829511003987406, 5.717472361494011, 5.505788669222355, 5.470968764305514, 5.565864133335958, 5.284514074915795, 5.110059966748618, 5.336697153174991, 5.728465140996265, 5.536765985154169, 5.3057355912159805, 5.336421957069235, 5.206386634826759, 5.435359740994437, 5.378811910438323, 5.194855904184616, 5.484494983667851, 5.674623724846763, 5.433553244165713, 5.553186713322233, 5.595796536094189, 5.6172240665840585, 5.835265320913048, 5.983383670693297, 5.853053686496391, 5.238606683287206, 5.279774581691504, 3.895870122183089]"
8,-3.56355791569864,5.900763358778626,0.8357119150348492,23.876086956521764,,1.0,"[4.0193583470158005, 5.423720325066487, 5.330401804086162, 5.372486155686883, 5.600644743109901, 5.925228179925381, 5.754045017648444, 5.462710551306901, 5.283871413561971, 5.740692422355383, 5.902616022255226, 5.59478254059591, 5.304364554807608, 5.57528785490596, 5.463344872998314, 5.291833981343517, 5.176866329295235, 5.033232513267898, 5.016671559433024, 5.184734758014119, 5.164606016183255, 4.970987354890511, 4.975466830308459, 4.96292321339364, 4.942718076044207, 4.947095804421241, 4.964054582854378, 5.018118159177398, 4.9176577162429, 4.855065676766991, 4.7990578126757155, 4.736920796300522, 4.75423227959094, 4.9468615935331, 4.829773256512808, 4.805546198698441, 5.072939634424776, 5.202344019056429, 5.118008665490808, 4.845653098956258, 4.627488587462923, 4.453063096969985, 4.8891344890784305, 4.985884826068586, 3.511648247436948]"
9,-1.0345328971283174,-10.454380225372589,-1.0519810977826247,23.932857142857156,,1.0,"[3.54595657701375, 4.885430221921284, 4.728665470981303, 5.054885349958419, 5.242549193896188, 5.035709912312887, 4.808590774616539, 4.720186834439484, 4.767162609193067, 5.170088547538941, 5.036322466843315, 4.88376848526187, 4.985464743353236, 4.766056824470318, 5.054040121618989, 5.067556602886698, 4.980559189388009, 5.0878233624842375, 5.1056978553500025, 4.898269630125304, 4.8013337899210455, 5.073111189686511, 5.084005956632067, 5.05616544146779, 4.82029519183848, 4.565438026764524, 4.572545482639547, 4.789192565948333, 4.765333747099788, 4.819391061053066, 4.863874802254178, 4.739767061920791, 4.842105530901445, 4.843771565837634, 4.789286102150583, 5.124120249465808, 5.180941861645523, 4.806317865960302, 4.897659557500652, 5.0655256833049265, 4.8060378439030185, 4.585159203502499, 3.2326874605832203]"
