,Accel_x,Accel_y,Accel_z,Gyro_x,Gyro_y,Gyro_z,Motor_Temperature,RPM,Label
0,1.678335363769531,0.8451531860351562,7.410054138183593,22.091603053435115,6.748091603053435,14.267175572519085,22.110000000000014,0.0,1
1,2.2601263671875,-3.8283284545898435,11.003750830078124,11.183206106870228,-30.076335877862597,-6.236641221374046,22.110000000000014,0.0,1
2,-9.112331518554686,-1.0917559570312498,11.180921752929686,11.15267175572519,-15.183206106870228,-8.213740458015268,22.110000000000014,,1
3,2.133233679199219,-2.9735984619140625,5.068524914550781,22.290076335877863,4.091603053435114,8.198473282442748,22.110000000000014,,1
4,-1.68551796875,-4.991910461425781,8.896853369140624,21.893129770992367,-8.34351145038168,-4.488549618320611,22.190000000000055,,1
5,2.2960393920898436,-5.080495922851562,11.4538607421875,-5.3893129770992365,-21.480916030534353,8.053435114503817,22.190000000000055,,1
6,0.354341845703125,-0.737414111328125,5.717353564453124,-3.7938931297709924,2.8091603053435112,1.4122137404580153,22.110000000000014,,1
7,4.347870214843749,-5.049371301269531,8.511386901855468,-5.122137404580153,-5.3816793893129775,16.977099236641223,22.130000000000052,,1
8,2.4516625,-1.5610194824218748,10.273519323730468,-4.778625954198473,4.473282442748092,8.01526717557252,22.130000000000052,,1
9,1.3239935180664062,-1.3479355346679687,8.98304462890625,-15.618320610687023,0.4580152671755725,18.984732824427482,22.130000000000052,,1
10,0.689530078125,0.49320554199218747,8.91840118408203,-9.679389312977099,-5.984732824427481,1.702290076335878,22.130000000000052,,1
11,-1.0127473022460938,-4.058171813964844,9.991003527832031,3.4122137404580153,-3.3282442748091605,-5.351145038167939,22.130000000000052,,1
12,1.6256629272460936,-3.708618371582031,11.307814440917968,-0.6870229007633588,7.32824427480916,0.6564885496183206,22.130000000000052,,1
13,4.88417138671875,-5.181052392578125,11.664550488281249,-8.312977099236642,7.656488549618321,12.061068702290076,22.110000000000014,,1
14,1.5969325073242187,-0.8571241943359375,10.675745202636719,-5.641221374045801,-5.213740458015267,-4.290076335877862,22.110000000000014,,1
15,1.9871873779296874,-1.43652099609375,10.326191760253906,-2.236641221374046,-13.557251908396946,-10.038167938931299,22.110000000000014,,1
16,1.4006079711914061,-3.1387983764648437,11.554417211914062,0.4961832061068702,0.183206106870229,0.7709923664122137,22.110000000000014,,1
17,1.9752163696289062,-4.771643908691406,10.58476553955078,-1.3053435114503817,0.6870229007633588,2.3206106870229006,22.110000000000014,,1
18,4.120421057128906,-3.5697546752929687,10.160991845703125,-14.969465648854962,7.8396946564885495,8.236641221374045,22.110000000000014,,1
19,3.708618371582031,-0.7254431030273437,11.049240661621093,-5.2748091603053435,5.229007633587786,6.938931297709924,22.110000000000014,,1
20,0.8092401611328125,-1.6519991455078125,9.315838659667968,-4.923664122137405,-8.618320610687023,-10.091603053435115,22.110000000000014,,1
21,1.4987702392578124,-1.216254443359375,12.229582080078124,-1.549618320610687,3.0381679389312977,-10.351145038167939,22.110000000000014,,1
22,2.269703173828125,-2.3391350219726563,9.361328491210937,3.33587786259542,-0.8549618320610687,0.8320610687022901,22.110000000000014,,1
23,1.6017209106445311,-4.544194750976562,10.520122094726561,-7.022900763358779,4.427480916030534,0.40458015267175573,22.110000000000014,,1
24,1.707065783691406,-3.727771984863281,9.035717065429687,-2.2519083969465647,3.435114503816794,4.770992366412214,22.110000000000014,,1
25,0.41419688720703124,-2.7844565307617186,10.670956799316405,-3.6106870229007635,-0.40458015267175573,8.244274809160306,22.110000000000014,,1
26,2.7964275390625,-2.221819140625,9.90241806640625,-2.83206106870229,-1.3129770992366412,-2.564885496183206,22.110000000000014,,1
27,1.1731588134765625,-2.3965958618164063,10.08677159423828,0.9770992366412213,-3.7022900763358777,-7.030534351145038,22.110000000000014,,1
28,0.23223756103515625,-1.0606313354492187,9.085995300292968,0.3969465648854962,-4.763358778625954,-13.870229007633588,22.110000000000014,,1
29,0.4955997436523437,-2.499546533203125,10.321403356933594,6.732824427480916,1.5267175572519085,-12.213740458015268,22.110000000000014,,1
30,1.656787548828125,-4.3071687866210935,10.192116467285155,-3.648854961832061,4.122137404580153,9.236641221374045,22.110000000000014,,1
31,4.565742565917969,-1.8531120849609375,11.935095275878906,-6.778625954198473,-0.6259541984732825,14.022900763358779,22.110000000000014,,1
32,2.6910826660156246,-0.02633621826171875,12.78743106689453,-11.282442748091603,-20.85496183206107,-3.2977099236641223,22.010000000000048,,1
33,0.74699091796875,0.6871358764648438,12.485761657714843,-16.33587786259542,2.267175572519084,-8.297709923664122,22.010000000000048,,1
34,1.70467158203125,-3.9552211425781247,9.756371765136718,-6.763358778625954,1.5190839694656488,9.755725190839694,22.010000000000048,,1
